epoch,accuracy,iou_class_0,iou_class_1,iou_class_2,iou_class_3,loss,lr,mean_iou,val_accuracy,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_loss,val_mean_iou
10,0.9811765551567078,0.9826371073722839,0.2717760503292084,0.3993782103061676,0.4470512568950653,0.3827258050441742,9.999999747378752e-06,0.5252106189727783,0.9785237312316895,0.9804192781448364,0.12166453152894974,0.27899226546287537,0.38828229904174805,0.46039676666259766,0.44233956933021545
11,0.9813898205757141,0.9826286435127258,0.28012076020240784,0.3842863440513611,0.45967328548431396,0.37477216124534607,9.999999747378752e-06,0.5266772508621216,0.9802924990653992,0.9821832180023193,0.11196038126945496,0.2646389305591583,0.39238178730010986,0.45874983072280884,0.4377910792827606
12,0.981968104839325,0.9831818342208862,0.27825263142585754,0.41886332631111145,0.46497079730033875,0.3699910640716553,9.999999747378752e-06,0.5363171100616455,0.9795175790786743,0.9814772009849548,0.13091135025024414,0.3045314848423004,0.42894798517227173,0.4537067711353302,0.46146702766418457
13,0.9823669195175171,0.983610212802887,0.2969842553138733,0.4087139964103699,0.45266932249069214,0.3641689419746399,9.999999747378752e-06,0.5354944467544556,0.9795613884925842,0.9815270304679871,0.09908388555049896,0.3273136615753174,0.4406295716762543,0.45981502532958984,0.4621385633945465
14,0.9831693768501282,0.9842032790184021,0.31813064217567444,0.44735875725746155,0.4809863865375519,0.35789790749549866,9.999999747378752e-06,0.5576697587966919,0.9761655926704407,0.9789759516716003,0.13720794022083282,0.2980678081512451,0.42243248224258423,0.45871368050575256,0.45917099714279175
15,0.9840485453605652,0.9850378036499023,0.33886757493019104,0.4628966450691223,0.4791446328163147,0.3553656339645386,9.999999747378752e-06,0.566486656665802,0.9754294157028198,0.9782465696334839,0.13867159187793732,0.2910884916782379,0.4382784366607666,0.45790499448776245,0.46157127618789673
16,0.9837077856063843,0.9846644401550293,0.3354487419128418,0.4515138864517212,0.47507140040397644,0.35148853063583374,9.999999747378752e-06,0.5616745948791504,0.9791659116744995,0.9815757274627686,0.1260112076997757,0.31944501399993896,0.4381658434867859,0.45605340600013733,0.46629947423934937
17,0.9837213754653931,0.9849271178245544,0.3317258954048157,0.4488726854324341,0.49802470207214355,0.3539200723171234,9.999999747378752e-06,0.5658875703811646,0.9783192276954651,0.9805091619491577,0.13838164508342743,0.32394126057624817,0.45076581835746765,0.45498454570770264,0.47339946031570435
18,0.9834946990013123,0.9846442341804504,0.34610337018966675,0.45880499482154846,0.46418267488479614,0.34583762288093567,9.999999747378752e-06,0.563433825969696,0.9811884164810181,0.9828647971153259,0.08651290833950043,0.24367918074131012,0.4144965708255768,0.462853342294693,0.4318884015083313
19,0.9850168228149414,0.9858204126358032,0.38192853331565857,0.4823790490627289,0.5049622654914856,0.33658331632614136,9.999999747378752e-06,0.5887725353240967,0.9808685779571533,0.9826082587242126,0.10762406140565872,0.2571263313293457,0.41490986943244934,0.4672788381576538,0.44056713581085205
20,0.9846755862236023,0.9857447743415833,0.3668195605278015,0.4837889075279236,0.49452313780784607,0.3384363353252411,9.999999747378752e-06,0.582719087600708,0.9755635261535645,0.9784277677536011,0.14772774279117584,0.31548774242401123,0.44387951493263245,0.45022591948509216,0.47138071060180664
21,0.9847649931907654,0.9856840968132019,0.3660987913608551,0.4805607497692108,0.5161328911781311,0.3371017575263977,9.999999747378752e-06,0.5871191620826721,0.9764471054077148,0.9792031049728394,0.1051582396030426,0.29371941089630127,0.45583388209342957,0.4583706259727478,0.4584786593914032
22,0.9858615398406982,0.9867225885391235,0.3953527808189392,0.5094274282455444,0.5234401822090149,0.3310874104499817,9.999999747378752e-06,0.6037357449531555,0.9791558980941772,0.9820044040679932,0.10275048017501831,0.29636791348457336,0.45679333806037903,0.4551942050457001,0.45947903394699097
23,0.9853578805923462,0.986226499080658,0.39605972170829773,0.5061005353927612,0.49038249254226685,0.32186615467071533,9.999999747378752e-06,0.5946922898292542,0.9817538261413574,0.9833232760429382,0.12256458401679993,0.33040347695350647,0.485141783952713,0.45529767870903015,0.4803582429885864
24,0.9855939149856567,0.9864659309387207,0.39915359020233154,0.5056414604187012,0.5215977430343628,0.3228085935115814,9.999999747378752e-06,0.6032147407531738,0.9794174432754517,0.9816327095031738,0.15892446041107178,0.306456595659256,0.47013887763023376,0.4504687786102295,0.47928813099861145
25,0.9862637519836426,0.9870545268058777,0.41190528869628906,0.5121414065361023,0.5354019403457642,0.31891319155693054,9.999999747378752e-06,0.6116257905960083,0.9810487627983093,0.9827223420143127,0.11979970335960388,0.29132065176963806,0.4440813660621643,0.45740827918052673,0.45948100090026855
26,0.9862738251686096,0.9870764017105103,0.41247865557670593,0.5107536315917969,0.5342257022857666,0.3208092451095581,9.999999747378752e-06,0.6111335754394531,0.982571005821228,0.9840587973594666,0.0954803004860878,0.2957773208618164,0.3911665976047516,0.45634087920188904,0.44162070751190186
27,0.9862836599349976,0.9870975017547607,0.43672680854797363,0.5276466012001038,0.5323333740234375,0.31403446197509766,9.999999747378752e-06,0.6209510564804077,0.9829597473144531,0.9843493700027466,0.12427710741758347,0.28135910630226135,0.4611651599407196,0.4618658721446991,0.4627876579761505
28,0.9860917329788208,0.9869533777236938,0.42476895451545715,0.5173431634902954,0.5361542105674744,0.31417402625083923,9.999999747378752e-06,0.616304874420166,0.9834946393966675,0.9851364493370056,0.06540130823850632,0.34241220355033875,0.4463081955909729,0.4590211510658264,0.45981451869010925
29,0.9867533445358276,0.9873237609863281,0.4272293150424957,0.5531403422355652,0.5391086935997009,0.30731308460235596,9.999999747378752e-06,0.6267005205154419,0.9811261296272278,0.9830630421638489,0.13265323638916016,0.28753867745399475,0.4578312933444977,0.45683392882347107,0.465271532535553
30,0.9871954321861267,0.9879990220069885,0.4484056830406189,0.5474505424499512,0.5334306955337524,0.3084469437599182,9.999999747378752e-06,0.6293214559555054,0.9823414087295532,0.9843524694442749,0.12182734161615372,0.35041823983192444,0.481527179479599,0.45018237829208374,0.48453131318092346
31,0.9869847893714905,0.9876738786697388,0.44729092717170715,0.547579288482666,0.5443663597106934,0.3087400197982788,9.999999747378752e-06,0.6317276358604431,0.9806821346282959,0.9828116297721863,0.1353168934583664,0.3305383026599884,0.46386048197746277,0.4512653946876526,0.47813183069229126
32,0.9869705438613892,0.9877092242240906,0.44517141580581665,0.551132321357727,0.5518769025802612,0.3035076856613159,9.999999747378752e-06,0.6339725255966187,0.9812048673629761,0.983340859413147,0.13550418615341187,0.3659028112888336,0.4684535562992096,0.4502162039279938,0.4883003234863281
33,0.9872086644172668,0.98799729347229,0.44287005066871643,0.5648093819618225,0.548133134841919,0.29763421416282654,9.999999747378752e-06,0.6359524726867676,0.9823026061058044,0.9843416213989258,0.13911336660385132,0.35792964696884155,0.4656016230583191,0.4516948461532593,0.48674657940864563
34,0.9874706864356995,0.9881328344345093,0.47619110345840454,0.5535293221473694,0.5609750151634216,0.3029193878173828,9.999999747378752e-06,0.6447070837020874,0.9830490350723267,0.9849364757537842,0.12099581211805344,0.31386083364486694,0.4357481598854065,0.45513811707496643,0.4638853073120117
35,0.9872814416885376,0.987912654876709,0.47963961958885193,0.5601080060005188,0.5423701405525208,0.2977999746799469,9.999999747378752e-06,0.6425076127052307,0.9831421375274658,0.98480224609375,0.10786338150501251,0.3532297909259796,0.45644065737724304,0.456178218126297,0.4755840301513672
36,0.9878870248794556,0.988479733467102,0.4871548116207123,0.5672376751899719,0.5530292391777039,0.29719963669776917,9.999999747378752e-06,0.6489753723144531,0.982325553894043,0.9845482707023621,0.12976489961147308,0.33636757731437683,0.42533037066459656,0.45608362555503845,0.46900272369384766
37,0.9877498745918274,0.9884660243988037,0.4791259169578552,0.5802044868469238,0.5755576491355896,0.2920982241630554,9.999999747378752e-06,0.6558384895324707,0.9831531643867493,0.985011875629425,0.1572837084531784,0.3743136525154114,0.47335827350616455,0.445306658744812,0.49749189615249634
38,0.9876194000244141,0.98838210105896,0.469624787569046,0.5606011152267456,0.5581940412521362,0.2960189878940582,9.999999747378752e-06,0.6442005038261414,0.9814924597740173,0.9835821390151978,0.0999608263373375,0.32781368494033813,0.476153165102005,0.45603713393211365,0.47187748551368713
39,0.988069474697113,0.9886560440063477,0.48304158449172974,0.5953126549720764,0.548509418964386,0.29324835538864136,9.999999747378752e-06,0.6538800001144409,0.9822837114334106,0.9843314290046692,0.12412727624177933,0.33742520213127136,0.4722285270690918,0.45235204696655273,0.47952812910079956
40,0.987960934638977,0.9885268807411194,0.48121413588523865,0.5768970251083374,0.5664628744125366,0.2938981354236603,9.999999747378752e-06,0.6532752513885498,0.9834988713264465,0.9851510524749756,0.14243771135807037,0.3723483085632324,0.4755343496799469,0.45131558179855347,0.4938678443431854
41,0.9883338212966919,0.9888986349105835,0.49841657280921936,0.5944648385047913,0.5700658559799194,0.28250789642333984,9.999999747378752e-06,0.662961483001709,0.9832137227058411,0.9852163195610046,0.1493070274591446,0.3312649726867676,0.4514513909816742,0.4509717524051666,0.47930994629859924
42,0.9884756207466125,0.9889714121818542,0.5039466619491577,0.5911916494369507,0.5638715028762817,0.2863595187664032,9.999999747378752e-06,0.6619952917098999,0.9826532006263733,0.9846839308738708,0.13698776066303253,0.3471136689186096,0.479423850774765,0.4512192904949188,0.4870522618293762
43,0.9882458448410034,0.9888759255409241,0.493021696805954,0.5789811611175537,0.5827770233154297,0.2880686819553375,9.999999747378752e-06,0.6609139442443848,0.9830756783485413,0.9846973419189453,0.10776126384735107,0.3328779637813568,0.5003777146339417,0.45680609345436096,0.4814285635948181
44,0.9883730411529541,0.9889121055603027,0.5161957144737244,0.5905996561050415,0.5731299519538879,0.27744102478027344,9.999999747378752e-06,0.6672093868255615,0.9800082445144653,0.9825460314750671,0.14967653155326843,0.34485799074172974,0.475267231464386,0.4536835551261902,0.4880869388580322
45,0.9887682795524597,0.9892721176147461,0.5109096765518188,0.6071991324424744,0.5777510404586792,0.2791754901409149,9.999999747378752e-06,0.6712830066680908,0.9829036593437195,0.9849982857704163,0.1357835829257965,0.3742046356201172,0.4722704589366913,0.448224812746048,0.49181419610977173
46,0.9882696270942688,0.988781213760376,0.5098926424980164,0.6055858135223389,0.5655239224433899,0.2793163061141968,9.999999747378752e-06,0.6674458980560303,0.9825307726860046,0.9844087958335876,0.10834311693906784,0.3474290370941162,0.4694823622703552,0.4546861946582794,0.4774158000946045
47,0.9887363314628601,0.9893555045127869,0.5118152499198914,0.5962995886802673,0.5902403593063354,0.2752700746059418,4.999999873689376e-06,0.6719276905059814,0.9820868968963623,0.9840900301933289,0.126844584941864,0.28669753670692444,0.46842160820961,0.4578607678413391,0.466513454914093
48,0.9893767833709717,0.9899044036865234,0.5383672714233398,0.6099513173103333,0.6061286926269531,0.2717672288417816,4.999999873689376e-06,0.6860879063606262,0.9836980104446411,0.985493004322052,0.1398286521434784,0.347663938999176,0.49344488978385925,0.4498026371002197,0.4916076064109802
49,0.9893699884414673,0.9898118376731873,0.5442977547645569,0.6201525330543518,0.6009157299995422,0.2720819413661957,4.999999873689376e-06,0.6887944936752319,0.9833182096481323,0.9851727485656738,0.12051793187856674,0.35121098160743713,0.4714619219303131,0.45120617747306824,0.48209095001220703
50,0.9893093705177307,0.9897504448890686,0.5337870121002197,0.6264945268630981,0.6029499173164368,0.26575151085853577,4.999999873689376e-06,0.6882454752922058,0.9826197624206543,0.9845343828201294,0.1410720944404602,0.3565211296081543,0.496590793132782,0.4460552930831909,0.49467962980270386
51,0.9899567365646362,0.9903537034988403,0.5728219151496887,0.6341700553894043,0.6067425012588501,0.2602234482765198,4.999999873689376e-06,0.7010220289230347,0.9833759069442749,0.9851280450820923,0.14785447716712952,0.37523651123046875,0.49059924483299255,0.4486579895019531,0.49970459938049316
52,0.9889753460884094,0.9894558191299438,0.5271998047828674,0.6257202625274658,0.5800337791442871,0.265478253364563,4.999999873689376e-06,0.6806024312973022,0.9832957983016968,0.9848582148551941,0.13076956570148468,0.3594541549682617,0.49579131603240967,0.4494056701660156,0.49271830916404724
53,0.9898474812507629,0.9902673363685608,0.5558918118476868,0.6413599848747253,0.6174131631851196,0.2612294852733612,4.999999873689376e-06,0.7012330293655396,0.9829244017601013,0.9848380088806152,0.13450585305690765,0.3834228515625,0.5042496919631958,0.44727933406829834,0.501754105091095
54,0.9902179837226868,0.9905502200126648,0.5829038619995117,0.6465075016021729,0.6083168387413025,0.2595161497592926,4.999999873689376e-06,0.7070696353912354,0.9836411476135254,0.9855606555938721,0.13840214908123016,0.36287882924079895,0.4737889766693115,0.4488905668258667,0.4901576638221741
55,0.9898681640625,0.9903373718261719,0.5576395392417908,0.6327540278434753,0.6166679263114929,0.25469833612442017,4.999999873689376e-06,0.6993497014045715,0.9841434955596924,0.9860578775405884,0.11731815338134766,0.39287862181663513,0.47941896319389343,0.4508216381072998,0.49391841888427734
56,0.9899892210960388,0.9903112649917603,0.5629317164421082,0.6418917775154114,0.6188612580299377,0.2605575919151306,4.999999873689376e-06,0.7034989595413208,0.9841588139533997,0.9857745170593262,0.11727901548147202,0.3635954260826111,0.5044217109680176,0.44967198371887207,0.49276769161224365
57,0.9899318218231201,0.9903347492218018,0.5767285823822021,0.6348344683647156,0.6066198945045471,0.2586839199066162,4.999999873689376e-06,0.7021294236183167,0.9838125109672546,0.9859740734100342,0.14201633632183075,0.3522702157497406,0.48129892349243164,0.4479328691959381,0.4903899133205414
58,0.9898635149002075,0.9902492761611938,0.5643531084060669,0.6367107629776001,0.6218206882476807,0.25216761231422424,4.999999873689376e-06,0.703283429145813,0.9835470914840698,0.9855992197990417,0.12194888293743134,0.3841730058193207,0.48651671409606934,0.4503209888935089,0.4945594370365143
59,0.9899924993515015,0.9903634786605835,0.5820785164833069,0.641330897808075,0.6196893453598022,0.25663894414901733,4.999999873689376e-06,0.7083655595779419,0.9812891483306885,0.9837359189987183,0.13252604007720947,0.34659790992736816,0.46292948722839355,0.4536294639110565,0.48144733905792236
