epoch,accuracy,iou_class_0,iou_class_1,iou_class_2,iou_class_3,loss,lr,mean_iou,val_accuracy,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_loss,val_mean_iou
24,0.9857847094535828,0.9865343570709229,0.40397629141807556,0.518171489238739,0.5358750820159912,0.2987421751022339,9.999999747378752e-06,0.6111392974853516,0.9828364849090576,0.9844574928283691,0.1021263599395752,0.3143758475780487,0.465371310710907,0.4466003179550171,0.4665827453136444
25,0.9857606291770935,0.9864141941070557,0.41813233494758606,0.5242051482200623,0.5312910676002502,0.2919750213623047,9.999999747378752e-06,0.615010678768158,0.9819350242614746,0.984122633934021,0.13725295662879944,0.33480995893478394,0.44646281003952026,0.439312219619751,0.47566208243370056
26,0.985855758190155,0.9866665005683899,0.4172971844673157,0.5196852684020996,0.5275255441665649,0.2910476326942444,4.999999873689376e-06,0.6127936840057373,0.9822678565979004,0.9842584133148193,0.13185375928878784,0.33230826258659363,0.4208979606628418,0.44897329807281494,0.46732959151268005
27,0.9865846633911133,0.9871422648429871,0.44570931792259216,0.5349467396736145,0.5188490748405457,0.2794874608516693,4.999999873689376e-06,0.6216618418693542,0.9814172387123108,0.9834206104278564,0.1504811942577362,0.3485235571861267,0.4689898192882538,0.44085693359375,0.4878537654876709
28,0.9869111180305481,0.987472414970398,0.4279597997665405,0.5522465705871582,0.5510929226875305,0.2701260447502136,4.999999873689376e-06,0.6296929121017456,0.981491208076477,0.9835752844810486,0.15667515993118286,0.3479083478450775,0.4186738431453705,0.44684308767318726,0.47670817375183105
29,0.9868026971817017,0.9874995946884155,0.4454650580883026,0.5457415580749512,0.5521901845932007,0.2741648554801941,4.999999873689376e-06,0.6327240467071533,0.9829047322273254,0.9848620891571045,0.1299300491809845,0.33893078565597534,0.4615555703639984,0.4432485103607178,0.4788196384906769
30,0.9868463277816772,0.9874259829521179,0.45084744691848755,0.5465520620346069,0.5378578901290894,0.280118852853775,4.999999873689376e-06,0.6306708455085754,0.9816467761993408,0.9838825464248657,0.14697106182575226,0.32829001545906067,0.4413827359676361,0.4418756663799286,0.4751316010951996
31,0.9871998429298401,0.9876725077629089,0.4623592495918274,0.5754785537719727,0.5486230850219727,0.2627270519733429,4.999999873689376e-06,0.6435333490371704,0.9824313521385193,0.9844658374786377,0.13537688553333282,0.33308908343315125,0.4492949843406677,0.44337284564971924,0.47555670142173767
32,0.9874842166900635,0.9879538416862488,0.4807470440864563,0.5718056559562683,0.5523627996444702,0.26007288694381714,4.999999873689376e-06,0.6482173204421997,0.9825558066368103,0.9844708442687988,0.12085001170635223,0.3692488670349121,0.4613747000694275,0.44443026185035706,0.4839860796928406
33,0.9873603582382202,0.9878203868865967,0.4668172299861908,0.5622735619544983,0.5639823079109192,0.26522159576416016,2.499999936844688e-06,0.6452233791351318,0.9824703335762024,0.9843180775642395,0.1540127545595169,0.32930988073349,0.4622519612312317,0.44427385926246643,0.4824731647968292
34,0.9876332879066467,0.9879989624023438,0.48197710514068604,0.5721497535705566,0.5546850562095642,0.25765541195869446,2.499999936844688e-06,0.6492027044296265,0.9817695021629333,0.983766496181488,0.14730827510356903,0.3630140721797943,0.46156829595565796,0.4386020302772522,0.48891428112983704
35,0.987594485282898,0.9880397319793701,0.4781654179096222,0.5726431608200073,0.5665266513824463,0.26630863547325134,2.499999936844688e-06,0.651343822479248,0.9819214344024658,0.9838948249816895,0.13570941984653473,0.36588290333747864,0.4408055543899536,0.4397432506084442,0.4815731644630432
36,0.9876574277877808,0.9880797863006592,0.4865502119064331,0.5845738053321838,0.5591551065444946,0.25692692399024963,2.499999936844688e-06,0.6545897722244263,0.9823316335678101,0.9842829704284668,0.13150936365127563,0.3401810824871063,0.46001169085502625,0.4436543583869934,0.4789963364601135
37,0.9877591133117676,0.9882195591926575,0.46905797719955444,0.5753447413444519,0.5515631437301636,0.24896565079689026,2.499999936844688e-06,0.6460463404655457,0.9816933870315552,0.984026312828064,0.14007705450057983,0.33949556946754456,0.4425477981567383,0.4441547095775604,0.47653666138648987
38,0.9880579113960266,0.9884357452392578,0.49587514996528625,0.5873103737831116,0.5727031826972961,0.2501934766769409,2.499999936844688e-06,0.6610811352729797,0.9817706942558289,0.9838667511940002,0.13691861927509308,0.3715418875217438,0.48095250129699707,0.4400864243507385,0.49331992864608765
39,0.988014817237854,0.9884315729141235,0.4822925925254822,0.5876709818840027,0.5602380633354187,0.2559557259082794,2.499999936844688e-06,0.654658317565918,0.9815500378608704,0.9837498664855957,0.14019814133644104,0.3550424873828888,0.4713343679904938,0.43784788250923157,0.48758119344711304
40,0.9879080653190613,0.9883144497871399,0.5039041638374329,0.5905297994613647,0.555510938167572,0.2528282701969147,2.499999936844688e-06,0.6595648527145386,0.9820995330810547,0.9843955636024475,0.15355607867240906,0.35898393392562866,0.47818896174430847,0.43776363134384155,0.49378108978271484
41,0.9878224730491638,0.9882168769836426,0.49774712324142456,0.5757552981376648,0.559861421585083,0.2550000846385956,2.499999936844688e-06,0.6553952097892761,0.9821550250053406,0.9842388033866882,0.13940034806728363,0.3371490240097046,0.46570685505867004,0.44289880990982056,0.48162370920181274
42,0.9880304932594299,0.9883890151977539,0.518546998500824,0.5898665189743042,0.5775283575057983,0.2506336569786072,2.499999936844688e-06,0.6685826778411865,0.9824808835983276,0.9844029545783997,0.1520412564277649,0.3591906726360321,0.4576883912086487,0.4432125389575958,0.4883308410644531
43,0.9879741668701172,0.9883416295051575,0.4965132176876068,0.5884076952934265,0.5781086087226868,0.25369471311569214,2.499999936844688e-06,0.6628428101539612,0.9819089770317078,0.9841185808181763,0.15535777807235718,0.34772464632987976,0.4612969160079956,0.4441516101360321,0.4871244728565216
44,0.9884306788444519,0.9887773990631104,0.5136846899986267,0.584926187992096,0.566110372543335,0.2523607611656189,2.499999936844688e-06,0.663374662399292,0.9812889695167542,0.9835832118988037,0.12917451560497284,0.35537850856781006,0.45729005336761475,0.4439697563648224,0.48135656118392944
45,0.988213837146759,0.9886455535888672,0.5051713585853577,0.5809698700904846,0.577900230884552,0.2474738359451294,2.499999936844688e-06,0.6631717681884766,0.981916069984436,0.9841371178627014,0.14400388300418854,0.35497230291366577,0.4586177468299866,0.4402253329753876,0.48543277382850647
46,0.9881919622421265,0.9885919690132141,0.49053725600242615,0.5963910818099976,0.5645061731338501,0.2499869018793106,1.249999968422344e-06,0.6600066423416138,0.9830963611602783,0.9848280549049377,0.11920063942670822,0.3710162937641144,0.4409935176372528,0.445182740688324,0.47900959849357605
47,0.988285481929779,0.9886531233787537,0.511947751045227,0.5909846425056458,0.5792294144630432,0.24663570523262024,1.249999968422344e-06,0.6677037477493286,0.9830398559570312,0.9848756194114685,0.12771785259246826,0.3544648289680481,0.47229793667793274,0.4454866647720337,0.4848390519618988
48,0.988055944442749,0.9884420037269592,0.515438437461853,0.592545747756958,0.5630223751068115,0.24255549907684326,1.249999968422344e-06,0.6648621559143066,0.9816452860832214,0.9838250875473022,0.14309823513031006,0.3627501428127289,0.48011404275894165,0.44333356618881226,0.4924468398094177
49,0.9883054494857788,0.9886869788169861,0.5142403244972229,0.5898504853248596,0.5715417265892029,0.24130119383335114,1.249999968422344e-06,0.6660798788070679,0.9821610450744629,0.984318733215332,0.14814166724681854,0.3697848618030548,0.48626992106437683,0.44118884205818176,0.49712878465652466
